Name,Package,Tags,Score,Developers,Version,MD5,Download_URL
QQ,com.tencent.mobileqq,好友社交,4.5,深圳市腾讯计算机系统有限公司,9.1.25,B46EF5B29B2A4CDD8835A040CCCC3222,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B46EF5B29B2A4CDD8835A040CCCC3222.apk?fsname=com.tencent.mobileqq_9.1.25.apk
微信,com.tencent.mm,好友社交,3.5,深圳市腾讯计算机系统有限公司,8.0.54,9EDBD0A462FE61708C0712AA4B3AA21E,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9EDBD0A462FE61708C0712AA4B3AA21E.apk?fsname=com.tencent.mm_8.0.54.apk
WiFi万能钥匙,com.snda.wifilocating,免费WIFI,2.7,南京尚网网络科技有限公司,5.1.02,99897F8204FD80229D0819B00B5DA307,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/99897F8204FD80229D0819B00B5DA307.apk?fsname=com.snda.wifilocating_5.1.02.apk
腾讯视频,com.tencent.qqlive,综合视频,3.4,深圳市腾讯计算机系统有限公司,9.00.30.29437,9EF366CF101FEDE222A6B2B4784A44E1,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9EF366CF101FEDE222A6B2B4784A44E1.apk?fsname=com.tencent.qqlive_9.00.30.29437.apk
淘宝,com.taobao.taobao,综合商城,4.5,浙江淘宝网络有限公司,10.43.4,2AC7ECD5A5FA0227EB3446BD16DDDE6A,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/2AC7ECD5A5FA0227EB3446BD16DDDE6A.apk?fsname=com.taobao.taobao_10.43.4.apk
腾讯手机管家,com.tencent.qqpimsecure,垃圾清理,4.2,深圳市腾讯计算机系统有限公司,16.1.19,4B151DDE261DC872F1F23CA56F49B518,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4B151DDE261DC872F1F23CA56F49B518.apk?fsname=com.tencent.qqpimsecure_16.1.19.apk
百度,com.baidu.searchbox,手机浏览器,4.6,北京百度网讯科技有限公司,13.78.0.10,C71256AA036FBF5B4D39536407C2EFBC,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C71256AA036FBF5B4D39536407C2EFBC.apk?fsname=com.baidu.searchbox_13.78.0.10.apk
腾讯新闻,com.tencent.news,综合新闻,4.3,深圳市腾讯计算机系统有限公司,7.5.70,D82A12174F2F436BD0DD5F05C52A6456,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D82A12174F2F436BD0DD5F05C52A6456.apk?fsname=com.tencent.news_7.5.70.apk
QQ浏览器,com.tencent.mtt,手机浏览器,4.3,腾讯科技（深圳）有限公司,15.8.2.2034,8B232E4A491013D9AADBA715D7C261B9,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8B232E4A491013D9AADBA715D7C261B9.apk?fsname=com.tencent.mtt_15.8.2.2034.apk
酷狗音乐,com.kugou.android,在线音乐,4.3,广州酷狗计算机科技有限公司,20.0.0,5970C3001475FE7D6A8E990ACDB90A88,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5970C3001475FE7D6A8E990ACDB90A88.apk?fsname=com.kugou.android_20.0.0.apk
拼多多,com.xunmeng.pinduoduo,团购特卖,3.9,上海寻梦信息技术有限公司,7.39.0,32462639B9E7B79ED6E26A1746E97655,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/32462639B9E7B79ED6E26A1746E97655.apk?fsname=com.xunmeng.pinduoduo_7.39.0.apk
高德地图,com.autonavi.minimap,地图导航,4.0,高德软件有限公司,15.07.1.2037,CA14EF44964C66CE99765A92ED2C6A22,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CA14EF44964C66CE99765A92ED2C6A22.apk?fsname=com.autonavi.minimap_15.07.1.2037.apk
微博,com.sina.weibo,综合社区/论坛,4.4,北京微梦创科网络技术有限公司,14.12.1,401062EAD0E6B10E9C6CA803D1A65FA3,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/401062EAD0E6B10E9C6CA803D1A65FA3.apk?fsname=com.sina.weibo_14.12.1.apk
QQ音乐,com.tencent.qqmusic,在线音乐,3.9,深圳市腾讯计算机系统有限公司,13.12.0.8,27A7D92083F649C17ED37FAE8D818DAE,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/27A7D92083F649C17ED37FAE8D818DAE.apk?fsname=com.tencent.qqmusic_13.12.0.8.apk
爱奇艺,com.qiyi.video,综合视频,3.8,北京爱奇艺科技有限公司,15.12.0,63DEB6E27C82F3F28C6619C4FBC50E52,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/63DEB6E27C82F3F28C6619C4FBC50E52.apk?fsname=com.qiyi.video_15.12.0.apk
WPS Office,cn.wps.moffice_eng,文档表格,4.8,珠海金山办公软件有限公司,14.20.0,F8282DEF85DEA737AE3AB27C43435FF1,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F8282DEF85DEA737AE3AB27C43435FF1.apk?fsname=cn.wps.moffice_eng_14.20.0.apk
快手,com.smile.gifmaker,短视频,4.7,北京快手科技有限公司,12.11.20.39742,584F498B905C45091B88F7ECAC22BE4A,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/584F498B905C45091B88F7ECAC22BE4A.apk?fsname=com.smile.gifmaker_12.11.20.39742.apk
今日头条,com.ss.android.article.news,综合新闻,4.7,北京抖音信息服务有限公司,10.1.0,EE45964088695C44893CCBFDF577332D,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/EE45964088695C44893CCBFDF577332D.apk?fsname=com.ss.android.article.news_10.1.0.apk
优酷视频,com.youku.phone,综合视频,4.1,优酷信息技术（北京）有限公司,11.1.16,537961C48CB652FAD3D6F097CEA289BB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/537961C48CB652FAD3D6F097CEA289BB.apk?fsname=com.youku.phone_11.1.16.apk
百度地图,com.baidu.BaiduMap,地图导航,4.3,北京百度网讯科技有限公司,20.11.0,4A775F758DA931EDD12FB304533D09C0,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4A775F758DA931EDD12FB304533D09C0.apk?fsname=com.baidu.BaiduMap_20.11.0.apk
猎豹清理大师,com.cleanmaster.mguard_cn,垃圾清理,4.6,北京金山安全软件有限公司,6.22.8,761A394A87EDEFF5274CA4429C775AF7,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/761A394A87EDEFF5274CA4429C775AF7.apk?fsname=com.cleanmaster.mguard_cn_6.22.8.apk
百度手机助手,com.baidu.appsearch,应用商店,4.3,北京百度网讯科技有限公司,9.6.3.4,E430035A4332B8F51C0DA09AE208AF16,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E430035A4332B8F51C0DA09AE208AF16.apk?fsname=com.baidu.appsearch_9.6.3.4.apk
美团,com.sankuai.meituan,综合服务,4.5,北京三快科技有限公司,12.27.209,AFFD8F8299A8A5367415188706886EDB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/AFFD8F8299A8A5367415188706886EDB.apk?fsname=com.sankuai.meituan_12.27.209.apk
58同城,com.wuba,租房买房,4.1,北京五八信息技术有限公司,13.19.2,C12A83AEE319C2960132941E8DF8554B,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C12A83AEE319C2960132941E8DF8554B.apk?fsname=com.wuba_13.19.2.apk
作业帮,com.baidu.homework,作业题库,4.6,广州极目未来文化科技有限公司,14.14.0,32C65FA0A3A729C74DA5525EF794A023,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/32C65FA0A3A729C74DA5525EF794A023.apk?fsname=com.baidu.homework_14.14.0.apk
滴滴出行,com.sdu.didi.psnger,打车拼车,4.3,滴滴出行（北京）网络平台技术有限公司,6.9.17,72EEF25AB9FCF46E30A0630C058DB2FA,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/72EEF25AB9FCF46E30A0630C058DB2FA.apk?fsname=com.sdu.didi.psnger_6.9.17.apk
QQ邮箱,com.tencent.androidqqmail,邮箱,3.9,深圳市腾讯计算机系统有限公司,6.6.4,62EC996951D49E0D14C39A2A5B80DF8C,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/62EC996951D49E0D14C39A2A5B80DF8C.apk?fsname=com.tencent.androidqqmail_6.6.4.apk
抖音火山版,com.ss.android.ugc.live,短视频,4.7,北京抖音科技有限公司,32.6.0,D9AA435FC171AACCEBFC2EDC69566D17,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D9AA435FC171AACCEBFC2EDC69566D17.apk?fsname=com.ss.android.ugc.live_32.6.0.apk
腾讯微视,com.tencent.weishi,短视频,3.8,深圳市腾讯计算机系统有限公司,8.134.0.588,541503943912CB34DD5941CBD61107E0,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/541503943912CB34DD5941CBD61107E0.apk?fsname=com.tencent.weishi_8.134.0.588.apk
喜马拉雅,com.ximalaya.ting.android,听书/有声书,4.7,上海喜马拉雅科技有限公司,9.3.21.3,C7E5EF74984E6F22CE9E03CBFC4212F2,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C7E5EF74984E6F22CE9E03CBFC4212F2.apk?fsname=com.ximalaya.ting.android_9.3.21.3.apk
QQ阅读,com.qq.reader,电子书城,3.9,上海阅文信息技术有限公司,8.2.1.900,F6162ACDED141FE61BC75233AFA7EB49,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F6162ACDED141FE61BC75233AFA7EB49.apk?fsname=com.qq.reader_8.2.1.900.apk
网易新闻,com.netease.newsreader.activity,综合新闻,4.5,网易传媒科技（北京）有限公司,113.2,45A56264AB8684FA5A6F76FA28EAE7B0,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/45A56264AB8684FA5A6F76FA28EAE7B0.apk?fsname=com.netease.newsreader.activity_113.2.apk
大众点评,com.dianping.v1,综合服务,4.3,美团,11.31.3,6A0FFB9B4E3B2A63229D69FB9451F56E,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6A0FFB9B4E3B2A63229D69FB9451F56E.apk?fsname=com.dianping.v1_11.31.3.apk
快手极速版,com.kuaishou.nebula,短视频,4.2,北京快手科技有限公司,12.11.20.9211,6D6FDB5E19DA1EF45A725C9104CB9733,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6D6FDB5E19DA1EF45A725C9104CB9733.apk?fsname=com.kuaishou.nebula_12.11.20.9211.apk
携程旅行,ctrip.android.view,行程攻略,4.5,携程计算机技术（上海）有限公司,8.77.0,6271E3AD615C5396141C29BAABE4A480,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6271E3AD615C5396141C29BAABE4A480.apk?fsname=ctrip.android.view_8.77.0.apk
芒果TV,com.hunantv.imgo.activity,综合视频,3.6,湖南快乐阳光互动娱乐传媒有限公司,8.2.9,20FD628CED0BB2A6EC35648B4A48180E,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/20FD628CED0BB2A6EC35648B4A48180E.apk?fsname=com.hunantv.imgo.activity_8.2.9.apk
去哪儿旅行,com.Qunar,行程攻略,4.2,北京趣拿信息技术有限公司,10.3.9,B635526454073242FE424988A31D2F66,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B635526454073242FE424988A31D2F66.apk?fsname=com.Qunar_10.3.9.apk
暴风影音,com.storm.smart,视频播放,3.4,暴风集团股份有限公司,8.6.9.4,548876E0DB114C005F456710D8BA6070,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/548876E0DB114C005F456710D8BA6070.apk?fsname=com.storm.smart_8.6.9.4.apk
好看视频,com.baidu.haokan,短视频,4.9,北京百度网讯科技有限公司,7.70.0.10,E98B67FEEF06170F6A79D1B2573B914D,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E98B67FEEF06170F6A79D1B2573B914D.apk?fsname=com.baidu.haokan_7.70.0.10.apk
哔哩哔哩,tv.danmaku.bili,综合视频,4.2,上海宽娱数码科技有限公司,8.26.0,BEDA38548E15664432D1A22FE03C92E7,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BEDA38548E15664432D1A22FE03C92E7.apk?fsname=tv.danmaku.bili_8.26.0.apk
虎牙直播,com.duowan.kiwi,短视频,3.5,广州虎牙信息科技有限公司,12.4.26,E37671FF98DC841256C5B5FCA4BBD813,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E37671FF98DC841256C5B5FCA4BBD813.apk?fsname=com.duowan.kiwi_12.4.26.apk
天猫,com.tmall.wireless,综合商城,4.0,浙江天猫网络有限公司,15.40.0,DFFDEF9A89AA0A3623FA159E0ABDA6EC,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/DFFDEF9A89AA0A3623FA159E0ABDA6EC.apk?fsname=com.tmall.wireless_15.40.0.apk
网易云音乐,com.netease.cloudmusic,在线音乐,4.0,杭州乐读科技有限公司,9.2.22,A809C33085DFE1A14624D76ABF5E47BB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/A809C33085DFE1A14624D76ABF5E47BB.apk?fsname=com.netease.cloudmusic_9.2.22.apk
驾校一点通,com.jxedt,驾考培训,4.8,天津五八驾考信息技术有限公司,16.4.1,B5F156E1EA993019EE712B977EF836AD,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B5F156E1EA993019EE712B977EF836AD.apk?fsname=com.jxedt_16.4.1.apk
PP视频,com.pplive.androidphone,综合视频,3.6,上海聚力传媒技术有限公司,9.5.2,15FAF550A8DAC1390323420DC217C819,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/15FAF550A8DAC1390323420DC217C819.apk?fsname=com.pplive.androidphone_9.5.2.apk
闲鱼,com.taobao.idlefish,综合二手商城,4.7,浙江阿里巴巴闲鱼网络科技有限公司,7.18.91,E12292732BC2D024185567FD55A65385,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E12292732BC2D024185567FD55A65385.apk?fsname=com.taobao.idlefish_7.18.91.apk
趣头条,com.jifen.qukan,综合新闻,4.2,上海基分文化传播有限公司,3.20.66.000.1216.1120,5DE001103BF6DD306319E18EA37A1863,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5DE001103BF6DD306319E18EA37A1863.apk?fsname=com.jifen.qukan_3.20.66.000.1216.1120.apk
中国联通,com.sinovatech.unicom.ui,营业厅,3.7,中国联合网络通信有限公司,12.0,B9A3B626FFDE0564B1412F1BB93A4103,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B9A3B626FFDE0564B1412F1BB93A4103.apk?fsname=com.sinovatech.unicom.ui_12.0.apk
企业微信,com.tencent.wework,职场沟通,3.2,深圳市腾讯计算机系统有限公司,4.1.31,6AD4C3FD471E84CA0157D630A02A697D,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6AD4C3FD471E84CA0157D630A02A697D.apk?fsname=com.tencent.wework_4.1.31.apk
百度输入法,com.baidu.input,AI语音转录,4.6,北京百度网讯科技有限公司,12.6.13.25,735D2D9D835AE95B3E16A864C387D6C8,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/735D2D9D835AE95B3E16A864C387D6C8.apk?fsname=com.baidu.input_12.6.13.25.apk
咪咕音乐,cmccwm.mobilemusic,在线音乐,4.9,咪咕音乐有限公司,7.43.1,8D19427F90D7CD51ACB8DF9F0392752A,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8D19427F90D7CD51ACB8DF9F0392752A.apk?fsname=cmccwm.mobilemusic_7.43.1.apk
斗鱼,air.tv.douyu.android,游戏直播,3.8,武汉斗鱼网络科技有限公司,7.8.8,2903576C9DF73ADFFDD96307BF0C48B6,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/2903576C9DF73ADFFDD96307BF0C48B6.apk?fsname=air.tv.douyu.android_7.8.8.apk
葫芦侠,com.huluxia.gametools,游戏社区,3.9,广州侠聚网络科技有限公司,4.3.1.5,932603587714D2C7087090938B82D173,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/932603587714D2C7087090938B82D173.apk?fsname=com.huluxia.gametools_4.3.1.5.apk
同程旅行,com.tongcheng.android,综合服务,4.8,同程网络科技股份有限公司,11.0.0,B411F4D03C4D37A2239EC756F1CD2C79,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B411F4D03C4D37A2239EC756F1CD2C79.apk?fsname=com.tongcheng.android_11.0.0.apk
中国工商银行,com.icbc,手机银行,4.2,中国工商银行股份有限公司,9.1.1.1.1,4F4AFF7626DB255F215CEBE52A94BF5D,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4F4AFF7626DB255F215CEBE52A94BF5D.apk?fsname=com.icbc_9.1.1.1.1.apk
Faceu激萌,com.lemon.faceu,相机,4.6,深圳市脸萌科技有限公司,6.9.0,FE4BC3E0B4F4603B49BEAB8B12532B9F,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FE4BC3E0B4F4603B49BEAB8B12532B9F.apk?fsname=com.lemon.faceu_6.9.0.apk
